Price,Method,Type,Date,Regionname
1670000.0,4,1,24,5
1350000.0,5,1,24,5
,3,2,24,5
2086000.0,4,1,24,5
1675000.0,4,1,24,5
1680000.0,4,0,24,5
,4,1,25,5
1800000.0,3,1,25,5
1540000.0,0,1,25,5
1550000.0,4,1,25,5
,3,1,25,5
4000000.0,3,1,25,5
1860000.0,4,1,25,5
2900000.0,4,1,25,5
,4,1,25,5
2205000.0,4,1,28,5
,3,1,28,5
,4,1,28,5
1137000.0,4,0,28,5
2100000.0,0,1,28,5
1389000.0,4,1,33,5
685000.0,5,1,33,5
,2,1,33,5
1900000.0,0,1,33,5
,4,1,33,5
1335000.0,4,1,33,5
,4,1,35,5
1600000.0,0,1,35,5
1830000.0,4,1,35,5
,5,1,35,5
1900000.0,0,1,35,5
,4,1,35,5
,2,1,35,5
,4,1,36,5
1650000.0,0,1,36,5
1500000.0,0,1,36,5
,4,1,36,5
735000.0,4,2,36,5
,5,1,36,5
,3,1,40,5
1040000.0,4,2,40,5
,4,1,41,5
,2,1,41,5
1520000.0,4,1,41,5
,5,0,41,5
1250000.0,0,1,41,5
1900000.0,4,1,41,5
,4,1,41,5
2006000.0,4,1,41,5
1875000.0,3,1,47,5
,5,1,47,5
1530000.0,3,1,47,5
,2,1,47,5
1425000.0,3,1,47,5
940000.0,4,2,47,5
1700000.0,0,1,47,5
1300000.0,0,1,47,5
,4,1,47,5
,4,1,47,5
1760000.0,4,1,47,5
,2,1,47,5
2300000.0,3,1,47,5
1300000.0,0,1,48,5
1238000.0,4,0,48,5
1320000.0,4,1,48,5
,5,1,48,5
,5,1,48,5
560000.0,4,2,48,5
1651000.0,4,1,48,5
1920000.0,4,1,48,5
1560000.0,4,1,48,5
1550000.0,0,1,50,5
,3,1,50,5
1330000.0,4,0,50,5
1038000.0,4,1,50,5
,5,1,50,5
,5,1,50,5
,4,1,50,5
1660000.0,3,1,50,5
,4,1,50,5
1260000.0,3,1,50,5
,4,1,51,5
2000000.0,0,1,51,5
2155000.0,4,1,51,5
1225000.0,0,1,51,5
2150000.0,3,1,51,5
1770000.0,3,1,51,5
2040000.0,3,1,61,5
691500.0,4,2,61,5
,4,1,61,5
,4,1,61,5
1836000.0,4,1,61,5
,4,1,61,5
636000.0,4,2,58,5
1275000.0,4,1,58,5
875000.0,4,2,58,5
1230000.0,4,0,58,5
895000.0,3,0,58,5
1020000.0,3,0,58,5
1550000.0,4,1,60,5
1420000.0,4,1,60,5
1425000.0,4,1,60,5
851000.0,4,0,60,5
1222500.0,4,1,63,5
,3,2,64,5
,4,1,64,5
2470000.0,4,1,64,5
710000.0,3,0,64,5
1260000.0,3,1,64,5
896000.0,4,2,64,5
2700000.0,4,1,65,5
900000.0,3,0,65,5
1100000.0,0,1,65,5
1005000.0,4,1,65,5
1317500.0,4,1,65,5
360000.0,3,2,69,5
1435000.0,4,0,69,5
,4,2,69,5
1110000.0,4,1,69,5
2435000.0,4,1,69,5
2000000.0,4,1,69,5
1375000.0,0,0,70,5
1500000.0,3,1,70,5
1300000.0,3,1,72,5
855000.0,4,1,72,5
,5,1,72,5
1125000.0,4,1,75,5
1475000.0,4,1,75,5
1135000.0,5,1,75,5
867000.0,4,1,75,5
,5,0,3,5
1328000.0,4,1,3,5
1340000.0,4,1,3,5
1155000.0,4,0,3,5
1130000.0,3,1,3,5
1275000.0,4,1,3,5
,4,0,3,5
,5,2,4,5
770000.0,0,1,4,5
855000.0,5,1,4,5
1100000.0,5,0,4,5
,5,1,4,5
650000.0,5,2,4,5
1815000.0,4,1,4,5
2255000.0,4,1,4,5
1470000.0,4,1,5,5
,4,1,6,5
420000.0,3,2,10,5
,2,0,10,5
855000.0,4,2,10,5
770000.0,3,2,10,5
615000.0,4,2,10,5
1450000.0,4,1,10,5
1200000.0,3,1,10,5
1860000.0,3,1,10,5
725000.0,4,2,12,5
1360000.0,4,1,13,5
1293000.0,4,1,16,5
1250000.0,0,1,16,5
1390000.0,4,1,16,5
1400000.0,5,1,16,5
1328000.0,4,1,16,5
1247000.0,4,0,16,5
1311000.0,4,1,16,5
1100000.0,4,1,16,5
,3,1,16,5
1327500.0,4,1,17,5
1435000.0,4,0,17,5
1960000.0,4,1,17,5
,4,1,17,5
1560000.0,3,1,17,5
1370000.0,4,1,18,5
1100000.0,4,1,18,5
850000.0,0,1,18,5
1385000.0,4,1,18,5
1275000.0,4,0,23,5
1095000.0,4,1,23,5
797500.0,4,2,23,5
725000.0,4,2,24,5
1380000.0,3,0,24,5
825000.0,4,0,24,5
,4,0,24,5
1235000.0,4,0,24,5
820000.0,3,2,24,5
1600000.0,0,1,25,5
1165000.0,3,1,25,5
,3,2,25,5
1355000.0,4,1,25,5
1910000.0,4,1,25,5
1250000.0,3,0,28,5
1448000.0,4,1,28,5
1400000.0,0,1,28,5
520000.0,4,2,28,5
820000.0,4,2,28,5
740000.0,3,0,28,5
895000.0,4,1,33,5
,4,1,33,5
1041000.0,4,1,33,5
1430000.0,4,1,35,5
910000.0,4,1,35,5
2520000.0,3,1,35,5
1860000.0,4,1,40,5
1350000.0,4,1,40,5
635000.0,4,2,40,5
1280000.0,4,1,41,5
1900000.0,4,1,41,5
1230000.0,4,1,41,5
1150000.0,3,1,41,5
1200000.0,4,0,43,5
900000.0,0,0,43,5
1533000.0,4,0,43,5
1545000.0,5,1,43,5
1650000.0,4,1,43,5
670000.0,3,0,43,5
1486000.0,4,0,47,5
1275000.0,3,0,47,5
738000.0,5,2,47,5
680000.0,3,0,48,5
1500000.0,4,0,48,5
2900000.0,3,1,48,5
,5,0,48,5
1320000.0,4,0,48,5
1380000.0,4,1,48,5
,2,1,48,5
1900000.0,4,1,48,5
,5,1,48,5
1535000.0,4,1,51,5
,2,2,51,5
1450000.0,5,0,51,5
1281000.0,4,1,51,5
1096000.0,4,2,51,5
1385000.0,4,1,51,5
517500.0,4,2,51,5
1245000.0,4,0,51,5
1330000.0,4,1,51,5
503000.0,4,2,51,5
2620000.0,4,1,51,5
760000.0,4,2,61,5
405000.0,4,2,61,5
,2,1,58,5
,4,0,58,5
1410000.0,4,1,58,5
990000.0,4,0,58,5
1057000.0,4,1,58,5
760000.0,3,0,58,5
825000.0,4,1,58,5
746000.0,4,2,60,5
1250000.0,3,0,60,5
580000.0,4,2,60,5
913788.0,5,0,60,5
1275000.0,5,1,60,5
1200000.0,4,0,60,5
,2,1,60,5
515000.0,4,1,60,5
1206000.0,4,1,60,5
950000.0,3,1,60,5
,2,1,60,5
,4,1,63,5
775000.0,4,0,63,5
1115000.0,4,0,64,5
1190000.0,4,1,64,5
1270000.0,4,1,64,5
1025000.0,4,2,64,5
737500.0,4,2,64,5
740000.0,3,2,64,5
1960000.0,4,1,64,5
1000000.0,3,0,64,5
742000.0,4,0,65,5
,4,0,65,5
495000.0,4,2,65,5
570000.0,4,2,65,5
1220000.0,4,1,65,5
,4,2,65,5
885000.0,4,1,65,5
830000.0,3,0,65,5
1137500.0,4,1,65,5
1100000.0,4,1,65,5
1020000.0,4,1,65,5
1040000.0,3,1,69,5
1210000.0,4,0,69,5
1370000.0,4,0,69,5
1160000.0,4,0,69,5
1215000.0,4,1,70,5
1200000.0,4,1,70,5
1050000.0,4,1,70,5
950000.0,0,1,70,5
380000.0,3,2,70,5
689000.0,4,1,70,5
1400000.0,3,1,70,5
965000.0,4,1,70,5
1338000.0,4,1,70,5
,3,1,70,5
1200000.0,4,0,70,5
800000.0,4,0,70,5
651000.0,4,2,70,5
920000.0,3,1,70,5
1390000.0,4,1,70,5
,4,1,70,5
1300000.0,4,1,72,5
1280000.0,4,0,72,5
420000.0,3,2,75,5
,5,0,75,5
495000.0,5,2,75,5
1357500.0,4,0,75,5
370000.0,3,2,75,5
1100000.0,5,1,75,5
,5,1,75,5
1100000.0,4,1,75,5
1355000.0,4,1,75,5
1206000.0,4,1,75,5
486500.0,4,0,75,5
1010000.0,4,1,3,5
597000.0,4,1,3,5
1205000.0,4,0,3,5
899000.0,4,1,3,5
1375000.0,4,0,3,5
,2,1,3,5
1415000.0,4,1,3,5
1185000.0,4,0,4,5
1060000.0,4,0,4,5
716000.0,4,2,4,5
,5,1,4,5
1302500.0,5,1,4,5
1550000.0,4,1,4,5
1279000.0,4,0,4,5
840000.0,4,1,4,5
1110000.0,4,1,4,5
1150000.0,3,0,4,5
1106000.0,4,1,4,5
850000.0,3,0,5,5
1130000.0,4,1,5,5
1235000.0,5,0,6,5
1250000.0,4,0,10,5
845000.0,4,1,10,5
,2,0,10,5
,4,1,10,5
860000.0,0,0,10,5
1208000.0,4,1,10,5
950000.0,3,0,10,5
921000.0,4,0,10,5
,2,1,10,5
1165000.0,4,1,10,5
1270000.0,4,1,10,5
1235000.0,4,1,10,5
742500.0,4,1,10,5
920000.0,3,1,10,5
,0,1,10,5
1100000.0,3,0,10,5
1160000.0,3,0,10,5
1307000.0,4,1,12,5
1010000.0,4,1,12,5
702000.0,3,1,12,5
813000.0,4,1,12,5
,4,0,12,5
805000.0,4,0,13,5
880000.0,3,1,13,5
1100000.0,4,1,13,5
,5,1,16,5
1085000.0,4,1,16,5
1325000.0,4,0,16,5
920000.0,4,0,17,5
1050000.0,4,1,17,5
1560000.0,4,1,17,5
1000000.0,0,1,17,5
800000.0,3,1,17,5
722000.0,4,1,17,5
930000.0,5,1,17,5
780000.0,4,1,17,5
921000.0,4,1,17,5
1035000.0,3,1,17,5
720000.0,3,2,18,5
1108000.0,4,1,18,5
1185000.0,4,1,18,5
1352000.0,4,1,18,5
1005000.0,5,0,18,5
761000.0,4,2,18,5
1600000.0,4,1,18,5
765000.0,4,2,18,5
1200000.0,4,1,23,5
,4,0,23,5
1260000.0,4,1,23,5
780000.0,3,1,23,5
1250000.0,3,0,23,5
750000.0,3,1,23,5
1300000.0,4,1,23,5
1475000.0,4,1,23,5
1110000.0,4,1,23,5
835000.0,4,2,23,5
1690000.0,4,1,23,5
791000.0,4,2,23,5
900000.0,0,1,23,5
1189000.0,4,1,23,5
825000.0,4,0,23,5
,5,2,24,5
1030000.0,4,0,24,5
970000.0,4,0,24,5
930000.0,4,1,24,5
,2,1,24,5
1510000.0,5,1,24,5
,4,2,24,5
1240000.0,4,0,24,5
823000.0,4,1,24,5
1310000.0,4,1,24,5
1270000.0,3,1,24,5
,4,1,24,5
1475000.0,4,1,24,5
950000.0,3,0,24,5
1045000.0,4,0,25,5
1131000.0,4,2,25,5
1000000.0,4,1,25,5
750000.0,3,1,25,5
800000.0,3,2,25,5
655000.0,4,2,25,5
1550000.0,4,1,25,5
835000.0,4,1,25,5
884000.0,4,0,25,5
1140000.0,4,1,25,5
1120000.0,4,1,25,5
1465000.0,4,0,25,5
,5,1,25,5
910000.0,4,1,25,5
920000.0,5,2,25,5
935000.0,4,0,28,5
977000.0,4,1,28,5
1352000.0,4,1,28,5
1115000.0,5,1,28,5
780000.0,0,1,33,5
940000.0,4,1,33,5
1115000.0,5,1,33,5
1197000.0,4,1,33,5
485000.0,5,2,33,5
810000.0,4,2,33,5
1365000.0,3,1,33,5
700000.0,4,1,33,5
1698888.0,4,1,35,5
1300000.0,3,0,35,5
1400000.0,4,0,35,5
,5,1,35,5
1260000.0,3,0,35,5
1150000.0,4,1,35,5
340000.0,0,2,35,5
1000000.0,4,1,40,5
1150000.0,4,0,40,5
965000.0,4,0,40,5
870000.0,4,2,40,5
1405000.0,4,1,40,5
1100000.0,0,1,40,5
1161000.0,4,1,40,5
1080000.0,4,0,40,5
1266000.0,4,1,40,5
700000.0,3,0,40,5
,5,1,40,5
1325000.0,4,0,41,5
770000.0,3,2,41,5
1110000.0,4,1,41,5
380000.0,4,2,41,5
1175000.0,4,1,41,5
1200000.0,4,1,41,5
,4,0,41,5
1370000.0,5,1,41,5
1433500.0,4,1,41,5
1630000.0,4,1,41,5
,1,0,41,5
1360000.0,5,1,41,5
900000.0,0,1,43,5
860000.0,3,0,43,5
1216000.0,4,0,43,5
772500.0,4,2,47,5
1001000.0,4,1,47,5
715000.0,4,2,47,5
801000.0,4,1,47,5
1155000.0,4,1,47,5
882000.0,4,0,47,5
1180000.0,4,1,47,5
,4,0,47,5
840000.0,4,0,48,5
710000.0,4,1,48,5
1040000.0,0,1,48,5
1550000.0,3,1,48,5
930000.0,4,1,48,5
790000.0,4,2,48,5
1040000.0,4,1,48,5
1020000.0,4,1,48,5
670000.0,3,0,48,5
1305000.0,4,1,48,5
1235000.0,4,0,48,5
800000.0,4,2,50,5
1120000.0,3,0,50,5
970000.0,0,0,50,5
787500.0,4,0,50,5
1300000.0,4,1,50,5
950000.0,3,1,50,5
1600000.0,4,1,50,5
886000.0,4,1,50,5
1210000.0,4,0,50,5
780000.0,3,0,51,5
,4,0,51,5
1015000.0,4,1,51,5
1200000.0,3,0,51,5
830000.0,4,2,51,5
1241000.0,4,1,51,5
1255000.0,4,1,51,5
1025000.0,3,0,51,5
1320000.0,4,1,51,5
870000.0,4,1,51,5
,5,1,51,5
1472500.0,4,1,51,5
640000.0,3,1,61,5
1160000.0,4,1,61,5
1210000.0,4,0,61,5
1306000.0,4,1,61,5
1291000.0,4,1,61,5
1620000.0,4,1,58,0
,4,2,60,0
645000.0,4,2,64,0
790000.0,4,2,64,0
880000.0,4,1,64,0
,4,1,65,0
,3,1,70,0
,2,1,72,0
,2,2,75,0
,3,0,75,0
1560000.0,3,1,3,0
,4,1,3,0
,4,1,3,0
1715000.0,5,1,4,0
1200000.0,5,1,4,0
1760000.0,4,1,4,0
288000.0,5,2,8,0
948000.0,4,1,10,0
2770000.0,4,1,10,0
1412000.0,4,1,10,0
465000.0,4,2,12,0
975000.0,0,0,16,0
1325000.0,4,1,16,0
750000.0,4,0,16,0
1400000.0,4,1,16,0
1500000.0,5,1,16,0
1600000.0,4,1,17,0
616000.0,4,2,18,0
1661000.0,4,1,18,0
1461400.0,4,1,23,0
775000.0,4,2,23,0
1506000.0,4,1,23,0
1670000.0,4,1,23,0
,2,2,24,0
340000.0,5,2,24,0
,3,2,24,0
4000000.0,0,1,25,0
928000.0,4,1,25,0
761000.0,4,2,25,0
636000.0,4,2,28,0
1625000.0,4,1,28,0
1430000.0,4,1,28,0
836000.0,4,1,28,0
400000.0,0,2,36,0
1170000.0,4,1,36,0
1670000.0,4,1,41,0
1750000.0,4,1,41,0
737000.0,4,2,43,0
,3,1,47,0
,2,0,47,0
,3,1,48,0
1125000.0,4,1,48,0
1351000.0,4,1,50,0
857000.0,4,1,50,0
822500.0,4,0,50,0
560000.0,4,2,51,0
,2,0,51,0
420000.0,0,2,61,0
,3,1,61,0
,1,1,58,6
870000.0,4,1,58,6
645000.0,4,1,58,6
502000.0,5,0,64,6
495000.0,4,2,65,6
660000.0,4,1,72,6
868000.0,4,1,72,6
645000.0,5,1,72,6
652000.0,4,1,75,6
,3,1,75,6
850000.0,1,1,75,6
740000.0,4,1,3,6
570000.0,5,1,3,6
,5,0,4,6
570500.0,4,1,4,6
575000.0,4,1,4,6
882000.0,4,1,4,6
730000.0,4,1,6,6
670000.0,4,1,12,6
445000.0,3,0,13,6
585000.0,4,1,13,6
,2,0,17,6
826000.0,4,1,18,6
720000.0,4,1,18,6
,2,1,18,6
,5,1,18,6
600000.0,4,1,23,6
610000.0,0,1,23,6
610000.0,0,1,24,6
696000.0,4,1,24,6
660000.0,4,1,28,6
579000.0,4,0,28,6
856500.0,4,1,28,6
380000.0,3,0,33,6
510000.0,5,1,35,6
,3,0,40,6
536000.0,4,0,41,6
765000.0,4,1,41,6
475000.0,4,0,41,6
550000.0,4,1,43,6
505000.0,3,0,47,6
495000.0,4,1,47,6
680000.0,4,1,48,6
565000.0,4,1,48,6
697500.0,4,1,51,6
1550000.0,0,1,58,5
,4,1,58,5
1635000.0,4,1,58,5
,4,1,60,5
,5,1,60,5
1830000.0,4,1,60,5
1300000.0,3,0,60,5
3695000.0,4,1,60,5
,4,1,60,5
,5,1,60,5
536000.0,5,2,60,5
,2,1,60,5
3700000.0,4,1,60,5
3775000.0,4,1,60,5
1975000.0,4,1,60,5
,5,1,60,5
,5,1,64,5
1300000.0,4,2,64,5
1390000.0,4,1,64,5
4250000.0,4,1,64,5
,5,0,64,5
2905000.0,4,1,64,5
1300000.0,4,2,64,5
1725000.0,3,0,64,5
,4,1,64,5
2266000.0,4,1,64,5
2910000.0,4,1,65,5
,4,0,65,5
2100000.0,4,1,65,5
2700000.0,4,1,65,5
,5,1,65,5
,5,0,65,5
760000.0,4,2,65,5
800000.0,4,2,65,5
1750000.0,4,0,65,5
1761000.0,4,1,69,5
,2,1,69,5
,2,1,69,5
2600000.0,4,1,69,5
1302500.0,4,1,69,5
1900000.0,4,1,69,5
,4,1,69,5
,4,2,70,5
2750000.0,0,1,70,5
892500.0,4,2,70,5
2145000.0,4,1,70,5
3171000.0,4,1,70,5
2800000.0,0,0,70,5
,2,2,70,5
,2,1,70,5
1910000.0,4,1,70,5
1850000.0,5,0,70,5
1067000.0,4,0,70,5
1865000.0,0,1,70,5
620000.0,4,2,72,5
985000.0,3,2,72,5
,5,1,72,5
1475000.0,3,0,72,5
502000.0,4,1,75,5
,4,1,75,5
,5,1,75,5
,2,1,75,5
,5,1,75,5
700000.0,3,2,75,5
,5,0,3,5
,4,2,3,5
2400000.0,4,1,3,5
590000.0,4,2,3,5
,2,1,3,5
1650000.0,4,1,3,5
,5,1,3,5
1562500.0,3,1,3,5
2050000.0,3,1,4,5
3180000.0,4,1,4,5
960000.0,4,0,4,5
752000.0,4,1,4,5
833000.0,4,2,4,5
,2,1,4,5
3320000.0,4,1,4,5
2800000.0,3,1,4,5
1775000.0,4,1,4,5
1602000.0,4,2,4,5
,3,1,4,5
1300000.0,3,2,5,5
,5,1,10,5
,5,1,10,5
1100000.0,4,2,10,5
1650000.0,4,1,10,5
1102000.0,4,1,10,5
575000.0,4,2,10,5
,4,1,10,5
1570000.0,4,1,10,5
1411000.0,4,0,10,5
,2,0,10,5
1500000.0,4,2,10,5
,2,1,10,5
4700000.0,0,1,10,5
1785000.0,5,1,10,5
1550000.0,0,1,10,5
,5,0,12,5
1875000.0,4,1,12,5
,5,1,12,5
2400000.0,4,1,12,5
1266000.0,4,2,12,5
826000.0,4,2,13,5
2730000.0,4,1,13,5
900000.0,4,2,13,5
,4,2,13,5
1962000.0,4,0,13,5
3295888.0,4,1,16,5
1205000.0,5,1,16,5
375000.0,4,2,16,5
,5,1,16,5
756000.0,4,2,16,5
,5,1,16,5
800000.0,0,2,17,5
,5,2,17,5
4375000.0,4,1,17,5
1036000.0,4,1,17,5
2100000.0,3,1,17,5
1500000.0,4,1,18,5
905500.0,4,2,18,5
1811000.0,4,1,23,5
2375000.0,4,1,23,5
,2,0,23,5
2275000.0,4,1,23,5
1385000.0,4,1,23,5
1601000.0,4,1,23,5
2020000.0,4,1,23,5
1762000.0,4,0,23,5
2450000.0,4,1,24,5
858000.0,4,2,24,5
1427000.0,4,0,24,5
2517500.0,5,0,24,5
,4,1,24,5
2800000.0,4,1,24,5
,4,1,24,5
,3,2,24,5
2300000.0,3,1,24,5
,5,1,25,5
2100000.0,0,1,25,5
3700000.0,0,1,25,5
,4,1,25,5
1750000.0,0,1,28,5
1410000.0,4,1,28,5
,4,2,28,5
2475000.0,0,1,28,5
,4,1,28,5
2700000.0,5,1,28,5
2800000.0,4,1,28,5
810000.0,4,2,28,5
1005000.0,5,2,28,5
3900000.0,4,1,33,5
1260000.0,4,2,33,5
1110000.0,4,2,33,5
2790000.0,4,1,33,5
610000.0,4,2,33,5
880000.0,4,2,33,5
737000.0,4,2,33,5
1532000.0,4,1,35,5
,4,1,35,5
,4,1,35,5
1250000.0,4,2,35,5
835000.0,3,2,35,5
650000.0,0,2,36,5
2320000.0,4,1,40,5
,4,1,40,5
2000000.0,4,1,41,5
1230000.0,4,0,41,5
2375000.0,4,1,41,5
,4,1,41,5
1037000.0,4,0,41,5
3050000.0,5,1,41,5
,5,1,41,5
,5,1,41,5
1630000.0,5,0,41,5
,4,1,41,5
1701000.0,4,1,41,5
760000.0,3,2,41,5
2640000.0,4,1,43,5
2900000.0,0,1,43,5
5250000.0,0,1,47,5
567800.0,5,2,47,5
850000.0,3,2,48,5
1550000.0,0,1,48,5
,2,1,48,5
671000.0,4,2,48,5
2250000.0,5,0,48,5
3085000.0,4,1,48,5
2900000.0,4,1,48,5
1620000.0,4,2,48,5
,5,1,48,5
3580000.0,4,1,48,5
,5,1,48,5
3550000.0,4,1,48,5
2750000.0,4,1,50,5
3751000.0,4,1,50,5
,4,1,50,5
821000.0,4,2,50,5
1425000.0,4,0,50,5
,4,0,50,5
2405000.0,4,1,50,5
1352500.0,4,2,51,5
2030000.0,4,1,51,5
3105000.0,4,1,51,5
1171000.0,4,1,51,5
1400000.0,4,0,51,5
940000.0,0,2,51,5
,5,1,51,5
1600000.0,0,1,61,5
1500000.0,0,1,61,5
,4,1,61,5
920000.0,4,2,61,5
,4,1,58,5
1940000.0,4,1,58,5
,4,1,58,5
1850000.0,4,1,58,5
1060000.0,4,1,58,5
,4,1,58,5
930000.0,5,1,58,5
1952000.0,4,1,58,5
,2,1,58,5
,2,1,60,5
1525000.0,3,0,60,5
1310000.0,3,1,60,5
,0,1,60,5
1465000.0,4,2,60,5
1250000.0,5,1,60,5
,4,1,60,5
2504000.0,4,1,60,5
700000.0,3,2,60,5
750000.0,5,2,60,5
,4,1,64,5
1302500.0,4,0,64,5
1445000.0,4,1,64,5
,4,0,64,5
1350000.0,3,0,64,5
1840000.0,4,1,64,5
,3,1,64,5
,2,1,64,5
,5,1,64,5
980000.0,4,1,65,5
,0,1,65,5
,4,0,65,5
1495000.0,4,1,65,5
,4,1,65,5
1825000.0,3,1,65,5
1700000.0,0,1,65,5
1400000.0,0,1,65,5
1075000.0,3,1,65,5
1860000.0,4,1,69,5
,2,1,69,5
1500000.0,4,1,69,5
870000.0,4,0,69,5
2000000.0,3,1,70,5
1400000.0,0,1,70,5
1300000.0,0,1,70,5
,4,1,70,5
,5,1,70,5
1600000.0,3,1,70,5
1780000.0,5,1,70,5
1200000.0,0,1,70,5
770000.0,5,0,70,5
1425000.0,4,0,70,5
,4,1,70,5
775000.0,4,2,72,5
1480000.0,4,1,72,5
2900000.0,3,1,75,5
,3,1,75,5
,2,1,75,5
1590000.0,4,1,75,5
,5,1,3,5
,3,1,3,5
,4,1,3,5
2840000.0,4,1,3,5
1580000.0,4,1,3,5
1100000.0,0,0,3,5
1000000.0,3,1,3,5
,4,1,3,5
2500000.0,0,1,4,5
1700000.0,3,1,4,5
1405000.0,4,1,4,5
1290000.0,4,1,4,5
,2,1,4,5
3207000.0,4,1,4,5
,4,1,4,5
880000.0,4,2,5,5
1920000.0,4,1,5,5
1301000.0,5,1,10,5
,5,1,10,5
,2,1,10,5
2570000.0,4,0,10,5
1800000.0,3,1,10,5
,5,1,10,5
,4,1,10,5
1450000.0,4,0,10,5
2550000.0,4,1,10,5
1915000.0,4,1,12,5
1840000.0,4,1,12,5
,5,1,12,5
755000.0,5,2,12,5
1650000.0,1,1,12,5
1460000.0,4,1,13,5
1760000.0,4,1,13,5
1600000.0,0,1,13,5
1530000.0,4,1,13,5
805000.0,3,1,13,5
,3,1,13,5
930000.0,4,1,13,5
805000.0,4,1,13,5
1090000.0,4,0,13,5
2050000.0,5,1,16,5
2550000.0,3,1,16,5
905000.0,4,2,16,5
1355000.0,4,1,16,5
1845000.0,4,1,16,5
2110000.0,5,1,16,5
1760000.0,3,1,16,5
2655000.0,4,1,16,5
2050000.0,3,1,16,5
1620000.0,4,1,17,5
2127000.0,4,1,17,5
,4,1,17,5
940000.0,4,0,17,5
1710000.0,4,1,23,5
1800000.0,4,1,23,5
1706000.0,4,1,23,5
,5,1,23,5
1300000.0,3,0,23,5
2355000.0,4,1,23,5
,5,1,24,5
,4,1,24,5
1845000.0,4,1,24,5
,5,1,24,5
770000.0,4,2,24,5
2200000.0,3,1,25,5
2800000.0,3,1,25,5
,4,1,25,5
1912500.0,4,1,25,5
1655000.0,5,1,25,5
1800000.0,4,1,25,5
,4,1,25,5
,2,0,25,5
2630000.0,5,1,25,5
,4,1,28,5
,4,0,28,5
1400000.0,4,1,28,5
900000.0,4,1,28,5
2150000.0,4,1,28,5
1725000.0,5,1,28,5
1755000.0,3,1,28,5
1200000.0,3,1,28,5
,2,1,28,5
,4,1,28,5
1650000.0,0,1,33,5
1720000.0,4,1,33,5
2560000.0,3,1,33,5
1815000.0,4,1,33,5
1450000.0,3,1,33,5
,4,0,35,5
,5,1,36,5
,4,1,40,5
681000.0,5,0,40,5
1511000.0,4,0,40,5
1310000.0,4,1,40,5
,5,1,40,5
,0,1,41,5
1580000.0,4,0,41,5
,4,1,41,5
340000.0,0,2,41,5
,4,1,41,5
1537000.0,5,1,41,5
1100000.0,4,1,41,5
994000.0,4,1,41,5
,3,1,41,5
2160000.0,3,0,41,5
,2,1,41,5
1447000.0,4,1,41,5
692000.0,4,2,43,5
1367000.0,4,0,43,5
1550000.0,4,1,47,5
,2,1,47,5
,4,1,48,5
,5,0,48,5
1470000.0,4,0,48,5
903000.0,4,2,48,5
,5,0,48,5
,5,1,48,5
2820000.0,4,1,48,5
1185000.0,4,0,48,5
1813000.0,4,1,48,5
2175000.0,4,1,48,5
1655000.0,4,1,48,5
2160000.0,4,1,48,5
1230000.0,4,0,50,5
,4,1,50,5
1389000.0,4,1,50,5
750000.0,4,2,50,5
1245000.0,4,2,50,5
,4,1,50,5
2310000.0,4,1,50,5
,5,1,51,5
,4,1,51,5
1420000.0,4,0,51,5
,5,1,51,5
563000.0,4,2,61,5
1014000.0,4,0,61,5
428000.0,4,2,58,2
1026000.0,4,1,58,2
1802500.0,4,1,60,2
1500000.0,0,1,60,2
,4,0,64,2
665000.0,5,0,64,2
570000.0,4,2,64,2
1330000.0,4,1,64,2
2230000.0,4,1,64,2
1050000.0,5,1,65,2
410000.0,4,2,65,2
272500.0,3,2,65,2
680000.0,3,1,65,2
677000.0,4,0,65,2
,4,2,65,2
400000.0,4,2,69,2
950000.0,5,1,69,2
,4,2,69,2
1310000.0,3,1,70,2
860000.0,3,0,70,2
845500.0,4,1,70,2
860000.0,4,1,70,2
605000.0,3,0,70,2
1055000.0,4,1,70,2
,4,1,70,2
445000.0,4,2,70,2
659500.0,4,2,72,2
600000.0,4,2,72,2
627000.0,4,2,72,2
1450000.0,4,1,72,2
990000.0,4,1,72,2
1115000.0,3,1,75,2
981000.0,4,1,75,2
1125000.0,4,1,75,2
,4,1,75,2
855000.0,4,1,75,2
910000.0,4,1,75,2
430000.0,3,2,75,2
940000.0,4,0,75,2
1100000.0,4,1,3,2
750000.0,3,0,3,2
1056000.0,4,1,3,2
1045000.0,4,1,3,2
620000.0,4,0,4,2
605000.0,4,2,4,2
880000.0,4,2,4,2
,1,2,4,2
1222500.0,4,1,4,2
,2,1,4,2
810000.0,3,1,5,2
764000.0,4,2,5,2
1105000.0,4,1,5,2
1260000.0,4,1,5,2
955000.0,4,0,5,2
895000.0,4,0,5,2
1094000.0,4,1,6,2
1135000.0,4,1,6,2
792000.0,4,1,10,2
,2,2,10,2
906500.0,5,1,10,2
587000.0,5,2,10,2
1060000.0,4,1,10,2
840000.0,4,1,10,2
450000.0,3,2,10,2
890000.0,4,1,10,2
1358000.0,4,1,12,2
840000.0,0,1,12,2
,4,1,12,2
685000.0,5,0,12,2
600000.0,4,2,12,2
940000.0,5,2,12,2
905000.0,4,1,13,2
976000.0,4,1,13,2
641000.0,5,0,13,2
770000.0,4,1,16,2
279500.0,4,2,16,2
1800000.0,0,1,16,2
,3,1,16,2
1350000.0,4,1,16,2
1320000.0,4,1,16,2
,4,1,16,2
,5,1,16,2
825000.0,4,1,17,2
860000.0,4,1,17,2
830000.0,4,1,17,2
936000.0,4,1,17,2
